pred_s,pred_p,pred_o,gt_s,gt_p,gt_o,tier,triple_sim
video concert hall,ran,1978,video concert hall,ran daily on usa network,durations ranging one four hours,tier2_semantic,0.7246
total,constructed,fresh food story,total fresh food story,constructed at,end north mall,tier2_semantic,0.7235
limitations,on,interstate commerce clause,rosen,argues that,one most important provisions constitution exile is limitations interstate commerce clause,tier2_semantic,0.7234
boeing,say,that,4b,a,skyhawk,tier2_semantic,0.7232
they,conspired,weaken,repeated attempts,to regain,throne,tier2_semantic,0.7222
arminius,leader,allies,leader,of,neo arcadia,tier2_semantic,0.7221
final panel,shows,her,she,in a,stage show,tier2_semantic,0.7215
african americans,from,white scouts,bsa,gave,power segregate african americans white scouts local councils,tier2_semantic,0.7208
one candidate,located near,lake huron,one two areas,on,eastern side lake,tier2_semantic,0.7207
pulse,gives,suboptimal absorption,average magnetization vector points nonparallel direction,giving,suboptimal absorption pulse,tier2_semantic,0.7203
rebellions,crushed,these rebellions,repeated attempts regain throne,leading to,severe uprisings,tier2_semantic,0.7202
medieval school jewish philosophy,framed,judaism,god infinite,no needs to,medieval school jewish philosophy,tier2_semantic,0.7202
newhan,split,season,newhan,split,season between triple round rock where he hit 308,tier2_semantic,0.7202
mix,contains,celery,mix,of,lots parsley celery,tier2_semantic,0.7199
she,published with,francis la flesche,she,published the omaha tribe with,francis la flesche,tier2_semantic,0.7183
songs,negate,what,breathe,the first song of,same album,tier2_semantic,0.7182
satellite television,of,mid 1990s,other bbc content,of,mid 1990s,tier2_semantic,0.7174
wright,surprised by,michael aspel,wright,the subject on,two occasions,tier2_semantic,0.7171
frowin,founded,new engleberg,frowin,founded,benedictine monastery new engleberg conception,tier2_semantic,0.7166
exhibit,combined,contact sheets,exhibit,combined the work of all three with,contact sheets their time helmut,tier2_semantic,0.7159
millais,put,lamps,millais,putting to warm the water,lamps,tier2_semantic,0.7157
kabul,depended,economy,textile industries,in,kabul,tier2_semantic,0.7155
maeby,lives with,michael,michael,asks to live together in the bluth model home with him and george michael to keep the family together,their daughter maeby,tier2_semantic,0.7152
isomers,depend,geometry,known isomers octene,depend on,geometry double bond carbon chain,tier2_semantic,0.7152
tell me my name,a,television film,emily mcphail,a character in,tell me my name,tier2_semantic,0.7143
conte quinto mazzolini,served as,italian consul jerusalem,his elder brother,served as,italian consul,tier2_semantic,0.7129
richard ciano,accept,review,mccreadie,indicated that,party president richard ciano should accept same review if motion was passed,tier2_semantic,0.7127
some,demand,pierre dumas take test,test,will be to see if,race doctor pierre dumas had been drinking wine make his own job easier,tier2_semantic,0.7119
surface,nature,ionic polar,if introduced surface had ionic nature,there would,water molecules standing upright 1 2 four sp3 orbitals,tier2_semantic,0.7113
may 13,2010,was date when yost was named manager,yost,named manager of,kansas city royals,tier2_semantic,0.7103
boeing,say,budget cuts,factors outside their control,like,budget cuts,tier2_semantic,0.7093
regulator movement,took place,between 1765 1771,regulator movement,an uprising of,settlers,tier2_semantic,0.7086
she,studied,aerospace engineering,she,received,her master degree field controls guidance instrumentation,tier2_semantic,0.7064
pulse,gives,suboptimal emission,average magnetization vector still points nonparallel direction,giving,suboptimal emission pulse,tier2_semantic,0.7063
models,taking into account,size,one major difference,between,two models,tier2_semantic,0.7057
new jiaxing transportation center,serves,city,redevelopment work,will be in,remaining subway,tier2_semantic,0.7046
parts,mark,foundations,pillars,in,line,tier2_semantic,0.7033
magnitude,of,squared magnitude,equality,between,two vectors,tier2_semantic,0.7033
future vertical lift prototype,sb 1 defiant,is,two companies,teaming up again,future vertical lift prototype,tier2_semantic,0.702
overseas teams,return,1998,overseas teams,would return to russia when,youth tournament was held,tier2_semantic,0.7015
australian squad,contains,tuqiri,he,played in all four matches for,kangaroos,tier2_semantic,0.7012
these skills,proven,during korean war,these skills,readily proven when,personnel were mobilized recalled back active duty,tier2_semantic,0.7009
they,include,david cain,some most dangerous assassins,including,david cain,tier2_semantic,0.7003
cashel byron,woos,lydia carew,cashel byron,tries to woo,wealthy aristocrat lydia carew,tier2_semantic,0.7
manhattan,held,memorial service,japanese pilot,a,memorial service aboard missouri,tier2_semantic,0.699
wide acceptance,requires,government incentives,policy,apparently relaxed somewhat,more recent years,tier2_semantic,0.6988
provisional irish republican army,killed,sas,sas,killed,total 14,tier2_semantic,0.6987
yost,named,manager,mpta 098,though was never christened with,name,tier2_semantic,0.6985
institut constant de rebecque,named,benjamin constant,institut constant de rebecque,named after,writer political philosopher benjamin constant,tier2_semantic,0.697
competitive level,practiced at,wakeboarding,wakeboarding is practiced both men women competitive level,but,they compete separate categories,tier2_semantic,0.6945
alexander,army,plain,army 1st armored division,of,u s,tier2_semantic,0.6928
nationals,become,urbanised,many ethnic groups,live often in,specific neighborhoods,tier2_semantic,0.6927
he,of the order of st john,officer,lord lieutenant,of,ireland,tier2_semantic,0.6927
rsno,base,henry wood hall,henry wood hall,in,glasgow,tier2_semantic,0.6909
speakers language,favor,government,speakers language,believe that abandoning their own language language in favor of the other language will help them achieve,certain goals within government,tier2_semantic,0.6907
truth,get through,germany,crisis,in,berlin,tier2_semantic,0.6905
marcus perperna,one of,consulars,marcus perperna,one of,consulars who bore testimony behalf marcus aemilius scaurus his trial,tier2_semantic,0.6904
hazelwood,protected,carriers,hazelwood,sortied to protect,another fast mobile carrier task force,tier2_semantic,0.6902
stereoscopic images,without,use,autostereoscopy,any method of,displaying stereoscopic images without use glasses part viewer,tier2_semantic,0.6875
human behavioral ecologists,assume,that,human behavioral ecologists,assume that,what might be most adaptive strategy one environment might not be most adaptive strategy another environment,tier2_semantic,0.6855
vellum,a material of,atlas,andrea bianco s atlas 1436,comprises,ten leaves vellum,tier2_semantic,0.6854
plan,for,850 000,small nominal ground rents,payable at,michaelmas,tier2_semantic,0.6849
princeville,located in,partial interchange,line,extended,east,tier2_semantic,0.6848
it,described as,about german armada preparing invade england,john buchan,described it as,open air adventure thriller about two young men who stumble upon german armada preparing invade england,tier2_semantic,0.6839
eddie,left,band,clarke,left,studio,tier2_semantic,0.6838
scam websites,promote,1 weird old tip belly fat diets,photograph her,co opted to promote,ubiquitous 1 weird old tip belly fat diets,tier2_semantic,0.6832
manhattan,held,service,subway,in,new york city,tier2_semantic,0.6819
624,represents,percentage,31 7,out of,6 524 households,tier2_semantic,0.6817
two worlds,of,integrity,armah,contrasts,integrity,tier2_semantic,0.6805
scam websites,promote,penny auctions,photograph her,co opted to promote,penny auctions,tier2_semantic,0.6791
muscles,catch,yakuza group,undercover cop muscles,enlists his childhood friends to travel to japan to,help him catch yakuza group,tier2_semantic,0.6784
condon,claimed,john,l st raymond s cemetery,to john,c condon claimed,tier2_semantic,0.6783
each,different,parts,each matoran,met,each other,tier2_semantic,0.6748
sikorsky,say,budget cuts,sikorsky,says that,factors outside their control caused problems comanche,tier2_semantic,0.6745
1918,the year,municipality was renamed,new municipalities,created,romblon,tier2_semantic,0.6742
charles,leading,shaftesbury,western,in,charles city,tier2_semantic,0.6721
kabul,came,tourism,most its economy,came through,tourism,tier2_semantic,0.6711
abraham stern,head of,lehi terrorist group,his elder brother,undertook negotiations with,abraham stern,tier2_semantic,0.6704
u s justice department,cited,bond,u s justice department report,cited bond for forcing graves out over,disagreement representative sam graves,tier2_semantic,0.6698
mark portmann,left,1994,band,exists,after mark portmann left,tier2_semantic,0.669
c hp line,ran,parsley hay,single line,ran,south ashbourne,tier2_semantic,0.6688
organ,one of,baroque period s best known organ makers,curley,the first classical organist to perform,solo organ recital,tier2_semantic,0.6686
third known version,part of,2189014 00 212,part number 2189014 00 212,being produced,february 1993,tier2_semantic,0.6679
project indiana,included,replacing sxde,open source binary distribution opensolaris project,will be replacing,sxde,tier2_semantic,0.6669
variolation,known,form,early form vaccination,known as,variolation,tier2_semantic,0.6666
anti monitor,begin,siphon,explosion,not enough to kill,anti monitor,tier2_semantic,0.665
huguenot writers,began,expand,change was soon picked up,by huguenot writers who began to expand on calvin and promote the idea of the sovereignty of the people ideas to which,catholic writers preachers responded fiercely,tier2_semantic,0.6642
inocean ab,plans,artificially oxygenate,plans artificially oxygenate areas baltic have experienced eutrophication,been proposed by,inocean ab,tier2_semantic,0.6641
larger ones,excised,for,these objects,thrown away if,their screen projection is too small,tier2_semantic,0.6641
population,see,nationals lose territory,strong population growth,seen it progressively lose,its rural territory,tier2_semantic,0.6637
memorial service,take,place,japanese pilot,a,funeral,tier2_semantic,0.6636
smaller pieces,flushed,irrigation fluid,portion prostate,flushed with,irrigation fluid,tier2_semantic,0.6622
