sent_id,sentence,Subject,Predicate,Object,drop_reason
sent_0732,This engine was equipped with an electronically controlled carburetor .,engine,has,carburetor,predicate_not_grounded
sent_0732,This engine was equipped with an electronically controlled carburetor .,engine,has,electronically controlled component,predicate_not_grounded
sent_0733,This had considerable implications for the Welsh language as it was the main language of the nonconformist churches in Wales .,nonconformist churches in Wales,used,Welsh language,predicate_not_grounded
sent_0734,"This is most common in Western countries in those with Barrett 's esophagus , and occurs in the cuboidal cells .",Western countries,has,Barrett's esophagus,predicate_not_grounded
sent_0734,"This is most common in Western countries in those with Barrett 's esophagus , and occurs in the cuboidal cells .",Western countries,has,cuboidal cells,predicate_not_grounded
sent_0738,"To assist the pope in the many calls for his help and charity , Pascalina organized and led the `` Magazzino '' , a private papal charity office which employed up to 40 helpers and continued until 1959 .",Pascalina,helped,the pope,predicate_not_grounded
sent_0738,"To assist the pope in the many calls for his help and charity , Pascalina organized and led the `` Magazzino '' , a private papal charity office which employed up to 40 helpers and continued until 1959 .",the pope,had,many calls for help and charity,predicate_not_grounded
sent_0738,"To assist the pope in the many calls for his help and charity , Pascalina organized and led the `` Magazzino '' , a private papal charity office which employed up to 40 helpers and continued until 1959 .",Pascalina,assisted,the pope,predicate_not_grounded
sent_0739,"To keep the family together , Michael asks his self-centered twin sister Lindsay , her husband Tobias and their daughter Maeby to live together in the Bluth model home with him and George Michael .",Michael,lives with,Lindsay,predicate_not_grounded
sent_0739,"To keep the family together , Michael asks his self-centered twin sister Lindsay , her husband Tobias and their daughter Maeby to live together in the Bluth model home with him and George Michael .",Michael,lives with,Tobias,predicate_not_grounded
sent_0739,"To keep the family together , Michael asks his self-centered twin sister Lindsay , her husband Tobias and their daughter Maeby to live together in the Bluth model home with him and George Michael .",Michael,lives with,Maeby,predicate_not_grounded
sent_0739,"To keep the family together , Michael asks his self-centered twin sister Lindsay , her husband Tobias and their daughter Maeby to live together in the Bluth model home with him and George Michael .",Michael,lives with,George Michael,predicate_not_grounded
sent_0739,"To keep the family together , Michael asks his self-centered twin sister Lindsay , her husband Tobias and their daughter Maeby to live together in the Bluth model home with him and George Michael .",George Michael,lives with,Michael,predicate_not_grounded
sent_0739,"To keep the family together , Michael asks his self-centered twin sister Lindsay , her husband Tobias and their daughter Maeby to live together in the Bluth model home with him and George Michael .",Lindsay,lives with,Michael,predicate_not_grounded
sent_0739,"To keep the family together , Michael asks his self-centered twin sister Lindsay , her husband Tobias and their daughter Maeby to live together in the Bluth model home with him and George Michael .",Tobias,lives with,Michael,predicate_not_grounded
sent_0739,"To keep the family together , Michael asks his self-centered twin sister Lindsay , her husband Tobias and their daughter Maeby to live together in the Bluth model home with him and George Michael .",Maeby,lives with,Michael,predicate_not_grounded
sent_0741,"To the north , along and across the same border , live speakers of Lakha .",speakers,of,Lakha,predicate_not_grounded
sent_0741,"To the north , along and across the same border , live speakers of Lakha .",the same border,along,-,object_not_grounded
sent_0741,"To the north , along and across the same border , live speakers of Lakha .",the same border,across,-,object_not_grounded
sent_0741,"To the north , along and across the same border , live speakers of Lakha .",north,to,-,object_not_grounded
sent_0741,"To the north , along and across the same border , live speakers of Lakha .",Lakha,speakers,of,object_not_grounded
sent_0742,Total ` Fresh Food Story ' constructed at the end of the North Mall .,North Mall,located,at the end,predicate_not_grounded
sent_0744,Trumbull was often incorrectly credited in print as being the sole special-effects creator for 2001 .,Trumbull,was credited,as,object_not_grounded
sent_0744,Trumbull was often incorrectly credited in print as being the sole special-effects creator for 2001 .,Trumbull,credited,for,object_not_grounded
sent_0744,Trumbull was often incorrectly credited in print as being the sole special-effects creator for 2001 .,2001,being,film,object_ungroundable
sent_0744,Trumbull was often incorrectly credited in print as being the sole special-effects creator for 2001 .,2001,being,subject,object_ungroundable
sent_0745,"Twice divorced and currently married , Ladd is the mother of actress Laura Dern , by her ex-husband , actor Bruce Dern .",Ladd,has,ex-husband,predicate_not_grounded
sent_0745,"Twice divorced and currently married , Ladd is the mother of actress Laura Dern , by her ex-husband , actor Bruce Dern .",Ladd,has,child,object_ungroundable
sent_0745,"Twice divorced and currently married , Ladd is the mother of actress Laura Dern , by her ex-husband , actor Bruce Dern .",Ladd,has,daughter,object_ungroundable
sent_0745,"Twice divorced and currently married , Ladd is the mother of actress Laura Dern , by her ex-husband , actor Bruce Dern .",Laura Dern,is,child of,object_ungroundable
sent_0745,"Twice divorced and currently married , Ladd is the mother of actress Laura Dern , by her ex-husband , actor Bruce Dern .",Laura Dern,is,daughter of,object_ungroundable
sent_0746,Two seats were won by the Labor-Progressive Party on its own with the re-election of A.A. MacLeod and J.B. Salsberg .,A.A. MacLeod,re-elected,seat,object_not_grounded
sent_0746,Two seats were won by the Labor-Progressive Party on its own with the re-election of A.A. MacLeod and J.B. Salsberg .,J.B. Salsberg,re-elected,seat,object_not_grounded
sent_0746,Two seats were won by the Labor-Progressive Party on its own with the re-election of A.A. MacLeod and J.B. Salsberg .,A.A. MacLeod,member,Labor-Progressive Party,predicate_not_grounded
sent_0746,Two seats were won by the Labor-Progressive Party on its own with the re-election of A.A. MacLeod and J.B. Salsberg .,J.B. Salsberg,member,Labor-Progressive Party,predicate_not_grounded
sent_0748,US 258 intersects NC 222 in Fountain before entering Edgecombe County .,US 258,enters,Edgecombe County,predicate_not_grounded
sent_0748,US 258 intersects NC 222 in Fountain before entering Edgecombe County .,Fountain,located near,US 258,predicate_not_grounded
sent_0748,US 258 intersects NC 222 in Fountain before entering Edgecombe County .,Fountain,located near,NC 222,predicate_not_grounded
sent_0749,"Under the Comanche program , each company built different parts of the aircraft .",company,of,aircraft,predicate_not_grounded
sent_0749,"Under the Comanche program , each company built different parts of the aircraft .",parts,of,aircraft,predicate_not_grounded
sent_0752,"Wakeboarding is practiced by both men and women at the competitive level , but they compete in separate categories .",Men,compete,in,object_not_grounded
sent_0752,"Wakeboarding is practiced by both men and women at the competitive level , but they compete in separate categories .",Women,compete,in,object_not_grounded
sent_0753,Watson has served as Minority Leader since elected by his caucus in November 1998 .,Watson,served,as,object_not_grounded
sent_0753,Watson has served as Minority Leader since elected by his caucus in November 1998 .,Watson,elected,by,object_not_grounded
