sent_id,sentence,Subject,Predicate,Object
sent_0755,"When Naguib began showing signs of independence from Nasser by distancing himself from the RCC 's land reform decrees and drawing closer to Egypt 's established political forces , namely the Wafd and the Brotherhood , Nasser resolved to depose him .",Naguib,drawing closer,Brotherhood
sent_0755,"When Naguib began showing signs of independence from Nasser by distancing himself from the RCC 's land reform decrees and drawing closer to Egypt 's established political forces , namely the Wafd and the Brotherhood , Nasser resolved to depose him .",Nasser,resolved,depose
sent_0756,"When civilian government was introduced in Romblon by the Americans in 16 March 1901 , Banton was one of 11 new municipalities reinstated or created .",Romblon,was introduced,civilian government
sent_0756,"When civilian government was introduced in Romblon by the Americans in 16 March 1901 , Banton was one of 11 new municipalities reinstated or created .",Americans,introduced,civilian government
sent_0756,"When civilian government was introduced in Romblon by the Americans in 16 March 1901 , Banton was one of 11 new municipalities reinstated or created .",Banton,was,one of 11 new municipalities
sent_0756,"When civilian government was introduced in Romblon by the Americans in 16 March 1901 , Banton was one of 11 new municipalities reinstated or created .",Banton,reinstated or created,municipalities
sent_0756,"When civilian government was introduced in Romblon by the Americans in 16 March 1901 , Banton was one of 11 new municipalities reinstated or created .",11 new municipalities,were,reinstated or created
sent_0756,"When civilian government was introduced in Romblon by the Americans in 16 March 1901 , Banton was one of 11 new municipalities reinstated or created .",11 new municipalities,were,created
sent_0757,"When the explosion tore through the hut , Stauffenberg was convinced that no one in the room could have survived .",the room,could no contained,no one
sent_0758,"While pursuing his MFA at Columbia in New York , Scieszka painted apartments .",Scieszka,painted,apartments
sent_0759,"Wide acceptance of zero-energy building technology may require more government incentives or building code regulations , the development of recognized standards , or significant increases in the cost of conventional energy .",Wide acceptance,may requires,government incentives
sent_0759,"Wide acceptance of zero-energy building technology may require more government incentives or building code regulations , the development of recognized standards , or significant increases in the cost of conventional energy .",Wide acceptance,may requires,building code regulations
sent_0759,"Wide acceptance of zero-energy building technology may require more government incentives or building code regulations , the development of recognized standards , or significant increases in the cost of conventional energy .",Wide acceptance,may requires,recognized standards
sent_0759,"Wide acceptance of zero-energy building technology may require more government incentives or building code regulations , the development of recognized standards , or significant increases in the cost of conventional energy .",Wide acceptance,may requires,significant increases
sent_0759,"Wide acceptance of zero-energy building technology may require more government incentives or building code regulations , the development of recognized standards , or significant increases in the cost of conventional energy .",Zero-energy building technology,may,require
sent_0761,"With the help of Morena , the goddess of the underworld , she has captivated Yaromir .",Morena,has,goddess of the underworld
sent_0761,"With the help of Morena , the goddess of the underworld , she has captivated Yaromir .",Morena,help,With the help of
sent_0761,"With the help of Morena , the goddess of the underworld , she has captivated Yaromir .",Yaromir,be,captivated
sent_0761,"With the help of Morena , the goddess of the underworld , she has captivated Yaromir .",she,has,captivated Yaromir
sent_0762,"With this act , Russia was officially transformed from an absolute monarchy into a constitutional one , though the exact extent of just `` how '' constitutional quickly became the subject of debate , based upon the emperor 's subsequent actions .",Russia,was transformed,a constitutional one
sent_0762,"With this act , Russia was officially transformed from an absolute monarchy into a constitutional one , though the exact extent of just `` how '' constitutional quickly became the subject of debate , based upon the emperor 's subsequent actions .",Russia,became,the subject of debate
sent_0763,"With versions in 1/48 , 1/72 , 1/96 , and 1/144 scale , Big Gun Model Warship combat clubs have rules that make provisions for cannon caliber and armor thickness to be scaled according to that which existed on the prototype vessel .",Big Gun Model Warship combat clubs,have,rules
sent_0763,"With versions in 1/48 , 1/72 , 1/96 , and 1/144 scale , Big Gun Model Warship combat clubs have rules that make provisions for cannon caliber and armor thickness to be scaled according to that which existed on the prototype vessel .",Big Gun Model Warship combat clubs,make,provisions
sent_0763,"With versions in 1/48 , 1/72 , 1/96 , and 1/144 scale , Big Gun Model Warship combat clubs have rules that make provisions for cannon caliber and armor thickness to be scaled according to that which existed on the prototype vessel .",rules,make,provisions
sent_0763,"With versions in 1/48 , 1/72 , 1/96 , and 1/144 scale , Big Gun Model Warship combat clubs have rules that make provisions for cannon caliber and armor thickness to be scaled according to that which existed on the prototype vessel .",provisions,make,provisions for
sent_0763,"With versions in 1/48 , 1/72 , 1/96 , and 1/144 scale , Big Gun Model Warship combat clubs have rules that make provisions for cannon caliber and armor thickness to be scaled according to that which existed on the prototype vessel .",provisions,make,cannon caliber
